labels	text
O O O O O	@emmarose99 hows ur day ?
O O O O O O O O O O O O O	Approximately two-thirds of people tip their head to the right when they kiss
O O O O O O O O O O O O O O O O	#MuchLove to my baby girl ! 10.20 . 09 !! One year here we come !
O O O O O O O O O O O O O O O O O O O O O O O	i'm definitely eating tacos for dinner . the update for green may or may not have had something to do with it ...
O O O O O O O O B_product_NOKG I_product_NOKG O	Been a rough day . On my third Dortmunder Gold .
O O O O O O O O	"'i really wanna see @MyBrodasKeepa_ today "" /'"
O O O O O O O O O O O O O O O O O O O O O	Son popping of to school , anybody want a shoutout before i go ? just ask , and ill provide .
O O B_sportsteam_NOKG I_sportsteam_NOKG I_sportsteam_NOKG O B_sportsteam_NOKG I_sportsteam_NOKG O O O O O O O O O O	#futbol &gt; Newcastle Jets Youth v AIS U21 @ 18 Sep 00 - precios actualizados ! //bit.ly/dBJacr #apuestas
O O O	Show tonight !!!
O O O O O O O O O O O O O O O O O O O O O	Is this rubbish or what !? 441 free texts , 588mins and only two days to use ' em . //twitpic.com/2pdxm4
O O O O O O O O O O O O O O O B_tvshow I_tvshow O O O O O O O	Ahhhh ! Omg . Just saw a preview for episode one of season six of Criminal Minds ! Can't wait for next week !
O O O B_facility_NOKG O O O O O O O O O B_company O O O O O O O O O O O O O O	Find us at Tipitina 's tonight and mention that you're following us on Twitter and get a FREE Fried Mac N ' Cheese ball with any order !
O O O O O O O O O O O O O O O O O O O O O O O O	@ImBieberGuy If you would die tomorrow what would you do on your last day here on earth ahaha ? What a dramatic question p
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@joejonas Yay , I'm so glad you're here ! I can't wait to see you &amp; the Bros tonight ! It 's my sons ' first concert !!! Sing to SECTION 204 !!!
O B_person I_person O	#BlackHoliday Marvin Gaye Day
O O O O O O O O O O O O O O B_tvshow I_tvshow O O O O O	Okay , I'm kinda proud . I finished the first 8 books of the True Blood novels in 8 days .
O O O O O O O B_person_NOKG O O O O O O O O O O O O O O O B_person_NOKG O O O O O O O	I don't get when people say when Justin gets a gf that should be me will be #1 I'm pretty sure almost all bieber fans have it already . 8 )
O O O O B_company_NOKG O O O O O O O O O O O O	business technology today //bit.ly/9cugk1 Cyber-Ark to Showcase Business and Compliance Advantages of Privileged Identity Managem ... ;O
B_person_NOKG O B_person_NOKG O B_person_NOKG O B_other_NOKG I_other_NOKG O O O O O O O O O O B_person_NOKG I_person_NOKG O O O O O B_other_NOKG O O O O O O	Wake , Davidson , Charlotte and NC St . have all been in to check out 2012 pg Tyler Lewis since contact pd began . UNC will be there next week .
O O O B_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG O O O O O O O O O O O O O O O O O O O O O	"'Come to "" MRB @ 61 Roadhouse BBQ "" Sunday , October 10 from 00 pm to 00 pm . We are playing for the 61 Roadhouse ... //fb.me/G1FbJGw1'"
O O O O O O O O O O	its time for the devil to dance . . .
O O O O O O O O O O O O O O O O O O O O O O O B_geo_loc_NOKG O	@colinake Have a safe trip home . hopefully next time you will be able to see some of the really good stuff at KSC .
O O O O O O O O	I think i might get 8,000 tweets today
O O O O O O B_facility_NOKG I_facility_NOKG I_facility_NOKG O O O O O O O O O O O O O O O	RT @dengshot Mochi waffles ! @ new Teaze cafe by the library ! Try two for $4 w/ today 's #IndulgeLivingVA deal ! //tinyurl.com/2fd6yba
O O O O O O O O O O O O O O O O O O O O O O	#thiswomaniscrazy she speeding on the highway tryna catch to a car that cut her off 10mins ago while waving a bat !
O O O O O O B_person I_person O O O O O O O O O O O O O B_person_NOKG I_person_NOKG O O O O O O O O O	A guy at work calls me Larry Bird when I shoot hoops in the break room . Should I call him Joel Ward if he 's playing air hockey ? #profiling .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@LinnySmit Linny Linny Linny . U are something lady ... Well that story has been on hold for weeks now hasn't it ? I want to get on it this &gt; &gt;
O O O O O O O O O O O B_person_NOKG O O O O O O	Tonight ! Homemade ice cream flights -- try 3 of chef Tim 's boozy ice cream creations !
O O B_other_NOKG I_other_NOKG O B_musicartist_NOKG O O O O O O O B_person_NOKG I_person_NOKG O O O O O O O O O O O O O O O O O	And #nowplaying With You - Delirious ? [ World Service ] May our Lord Jesus be with u , watching over &amp; directing u . Have a lovely night , all !
O O O O O O O O O O O O O O O O O O O O O O O O O O O O	going to have to go to bed before i cry . wish you would make an effort to be there for me like i am for you .
O O O O O O O O O	@bougiemagazine You are really showing out today lol .
O O O O O O O O O O O O O O	@barbieryan I get to tomorrow ! Oh wait....I'm getting my hair cut ... fail
O O O O B_other I_other I_other O	Ceremony Sunday to mark Battle of Britain //dlvr.it/5RhwW
O O O O O O O O O O O O O O O O O O O O O O O O O O	What do you do when you're stuck because the one that you love Has pushed you away , And you can't deal with the pain .
O O O O O O O	@MixedUpMatty he should be out wednesday ..
O O O O O O O O O O O O O O	@carolermp ;) did you read about my mealworm prank the other day ? ;)
O O O O O O O O O O O O O O O O	@jenniehales wat u up to tonite . My mob won't let me txt fs . Xxx
O O O O O O O O O O O O O O O O O	My mama just surprised me on ring day !! Ahh today just got so much better !
O O O O O O O O O O O O O O O O O O O O O O	Day 27 - Day 27- Why are you doing this 30 day challenge im doing this because i am bored ) //tumblr.com/xooiuell3
O O O O O O O O O O O O O O O O O O O O O O O O O	@Wes0010 good idea ! i have some i found in the golf bag i just received from my aunt who died 21 years ago !
O O O O O O O O B_geo_loc_NOKG O O O O O O O O B_person_NOKG O O O	Its 3 o'clock on my first day in Vegas and I am already drunk and just sang meatloaf at karoke .
O O O O O O O O O O O O O O O	@Emmas76 have i missed anything these last 2 weeks- how 's music practice going ?
O O O O O O O O O O O O	@DudeImSuchATeen Ooo I do !! It would make THiS day better -/
O O O O O O O O O O O O O O O O O O O O O O	@xiaomai_ Kom deze maand denk ik niet , next week Parijs , en allemaal toetsen en presentaties enzo &gt; . &lt; '....
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Well had the weigh in today . I've lost a pound !!! I've had no alcohol , no puddings , no crisps , no chocolate &amp; I've only lost a pound !!!!!
O O O B_person_NOKG O O O O O O O O O O O O O O O O O O O	been listenin to trey alllll week ... can u luv someone u never met ?? bcuz i think im in luv yeeuuuuppp !!!
O O	Last day
O O O O O O O O O O O O O O O O	#birdgang in full force !!! Sunday 00 am get yo popcorn ready @ddockett will dominate !
O O O O O O O O O	well my 700th tweet was 3 tweets ago .
O O O O O O O O O O O O O O O O O O O	gym tonight because I was a slacker last night and went out to dinner instead of working out #fb
O O O O O O O O O O O O O O O O O O O O O O	"'"" come on its Friday night ... shes dreaming whoa oh oh oh dreaming of a weekend whoa oh oh oh ""'"
O O O O O O O O O O O O O O O O O O O O	@terryronald Hello mate hows you ? Long time no tweet What you been up to ? Hows the book ?
O O O O O O O	Bouncing my ass like thrs no tomorrow
O O O O O O O O O O O O O O O O O O B_geo_loc O O O O O B_person_NOKG	Dear sun , it 's approaching the end of September and seriously , you're still unbearable . Give Arizona a break . Love , Mackenna
O O O O O O B_person O O O O O O O O O O O O O O O O O O	@since1938 @Kimmiecoomd Kudos to them , Lois was always &quot; there 's something about you .. whatever tell me when you're ready &quot; thing .
O O O O O O O O O O O O O O O O O	@SofieB_ Hah ! That 's the one programme my dad and I watch together every week !
O O O O O O O O O O O	Are you ready for the shield game tonight at 7 ?
O O O O O O O O O O O O O O O O	Friday night is the best cus u know the nest day u can rest !!!!! D
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Honestly what is wrong with kids today . On a packed t and there are 2 older ppl ( 1 w/ a cane mind you ) and nobody gets up to let them sit !!
O O O O O O O O O O O O B_company O O O O	I'm being stalked by @thisisiceland . I saw this when I opened flipboard just now . //yfrog.com/eir70oj
O O O O	Very bad day .
O O O O O O O O O O O O O O O O O O O O O O O O O	For the late Friday p.m. crowd { all 3 of you} ! On the blog today ... Creative invitation wording for different situations ! //ow.ly/2G4Bm
O O O O O O O O O O O O O O	Thank you for all your support . Best wishes from DUKETERS'S..have a nice day
O O O O O O O O O O O O O O O O O O	cant believe her brother is leaving for uni tomorrow ! He 's taking all the best dvds !
O O O O O O O O O O O O O O O O O O O	You know you should be living somewhere when you know that place front and back without living there .
O O O O O O O O O O O O O	Yay , just ordered new tragus bars ) Hopefully they'll arrive on Monday
O O O O O O O O O O O O O O O O	"'@jennkorducki //twitpic.com/2pcj44 - Ah this made my national "" holy crap "" day even better )'"
O O O O O O O O O O O O O O O O O O O	If this beer list doesn't make your head spin , it will tomorrow when we ADD MORE !... //fb.me/GVhHzbMR
O O O O O O O O O O O O O O O O O O O O O O O O O O	"'@Lovelylanvin Oh ugh . Should never do #ff before coffee . You should have been in the "" tweeps who are friends IRL "" Sorry !'"
O O O O O O O O O O O O O B_sportsteam I_sportsteam O O O O O O O O O O O O O O	Oh before I forget good luck also to the cherry and whites against London Irish . Only a win will do . Gives me more excuses to celebrate !
O O O O O O O O O O	@glasgirl Lol . How were things today , love ?
O O O O O O O O O O O O O O O O O O O O O O O O O O O	Oh my goodness , I thought by Friday evening one 's supposed to breath easy , but at the moment this is sadly not the case .
O O O O O O O	Here we go , Friday night craziness
O O O O O O O O O O O O O O O O O B_company I_company O O O O B_geo_loc O	Just as i have pointed out to our readers- The Canadian Markets offer so much opportunity . Gabriel Resources shares shoot up after Romania mo
O O O O O O O O O O O	I stopped listening to this lecture like 20mins ago ... #sad
B_person O O O O O O O O O O O B_company_NOKG I_company_NOKG I_company_NOKG O O O O O O O O O O	David 's new season celery @OrfordMarket tomorrow , plus local apples from High House Farm = mighty fine local Waldorf Salad . Yes please .
O O O O O O O O O O	@xxTeamJosiexx Do you know when its on babe ? x
O O O O O O O O O O O O O O O O O O O O	Seeyas all in a week . Off to ( hopefully ) a slightly warmer place ... or not . x
O O O O O O O	@x_mayy_x tu vai no show may ?
O O O O O O O O O O O O O O O O O O O O O B_person_NOKG O O O O O O	wow i just noticed i always feel different everyday yesterday i was depressed , and today im happy i wonder wat tom . is ...... random much ?
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@ChristineCaine please pray for my hubby &amp; I , u spoke a promise over us years ago , I pray that come to pass and my hubby stay rooted in JC x
O O O O O O O O O O O O O O O	looks like its my byza-bedtime ! hope to fuck that ema is in tomorrow !
O O O O O O O O O O O O O O O O O	two auditions in one day , it&amp;#39 ; s almost as if I am a real actor
O O O O O O B_person_NOKG O O O O O O O O O O O	The last time I chatted with Kyle was June . The last time we emailed was August .
O O O O B_person_NOKG O O O O O O O O B_person_NOKG I_person_NOKG O O O O O	@jemelehill I hit that JL joint when it came out , he does Teddy P proud on Wake Up !
O O O O O O O O O O O O O O O O O O O O O O O O O	@milaceccato hahah yeah ! My bestie &amp; I met his dad too &amp; were seeing him I think on Monday were not sure yet( ;
O O O O O O O O O O O O	Why Your Homepage May Matter Less Than You Think //t.co/dNyFfPP via @TMGmedia
O O O O O O O O O	volleybaltraining was super leuk ! volgende week 1e wedstrijd
O O O O O O O O O O O O O O O O O O O O O O O O O O	i swear when you miss 1 day of school , feels like you missed a whole year ! dont even have homwork today , suprising ?
O O O B_other_NOKG I_other_NOKG I_other_NOKG O O O O O O O O O O O O	Stop by the COLLEGE REPUBLICAN TAILGATE tomorrow @ 30 in Yellow Lot 17 for FOOD before the game
O O O O O O O O O O O B_person_NOKG O B_person_NOKG O O O B_person_NOKG O O O O O O O O	Oh yeah ! Probably hairdresser tomorrow , and for sure meet Levin , Hien &lt; 3 and Fabi . 'll have a great daaaaay &lt; 33
O O O O O O O	good friday whatchu got for me @kanyewest
O O O O O O O O O O O O O O O O O O O O O O O	I think that today the party has been canceled makes too much air in the street loll . miss u twitfriends . xx
O O O O O O B_person_NOKG O O O O O O O O O O O O O O O O O O O O B_geo_loc_NOKG O	I may have been wrong about Murkowski , look like she 's going to turn Friday news dump on its head . three-way race reportedly ahead in AK .
O O O O O O O O O O O O O O O O O O O O O O	@rattleknackers amusing ? This is some of the greatest music of all time , my foot has n't stopped tapping all night
O O O O O O O B_person I_person O O O	Salty i broke one of my favorite Betsey Johnson necklaces today !!
O O O O O O O O O O O O O O	cant wait to see my beautiful neice nx week , gonna spoil her rotton
O O O O O O O O O O O O O O O O O O O O O O O O O	@snufflesgirl25 @mo9x Well . just beg @100monkeysmusic .. PLEASE come to the #SBLeurope Next year !. We need you there ! *puss in boots eyes*
O B_person_NOKG O O O O O O O O O O O B_product_NOKG O O O O O O O O O O	@ConorMc_Ginty GaGa played here a few weeks back . She spoke out against SB1070 during the show . God bless her for that .
O O O O	CHILLIN @LIVE TONIGHT !
O O O O O O	by my lonesome tonight .... #obsessions
O O O O O O O O O O O B_tvshow_NOKG I_tvshow_NOKG O O O O O	@k8_walsh I 've been out of the loop , but is Private Practice coming back this year ?
O O O O O O O B_person_NOKG O O O O	I HATE MY MOTHER !!!!!!!!!!!... Where is Dee when I need him
O O O O O B_geo_loc_NOKG O O O O O	@lauraluanabeth 'll be back in LA tomorrow night ! yaaaay !
O O O O O O O O O O O O O O O O O O O O O	Lol lucky me , u remembered me D ... When u c her again tell her I say hi x )
O O O O O O O O O	Everything shouldber cleared up by the week end .
O O O O O O O O O O	the last group dalam lab , for the first time
O O O O O O O O O O O O O O O O O O O O O O O O O	@pjames Add a little Belanger , and you 've got it ! Of course ... after his household items arrive from D . C .
O O O O O O O B_geo_loc O O O O O O O O O O O O O O O O O O O	RT @dropolo Headed to da gump today alabama here I come &lt; &lt; come to shut it down broski .. fuck wit me..Parlae 's in house producer
O O O O O O O O O O O O O O O O O	@Miss_deadpool May 's costume is the giant spider on her upper body . I 'm confused .
O O O O O O O O O O O O O O B_geo_loc_NOKG O O O O O O O	@PERSONGUY6661 I have n't unfortunately ( I missed the chance when theycame to the uk this year , you seen them ?
O O O O O O O O O B_other I_other O O O O O O O O O O O O O O O	Is all done getting things set up for the Ultimate Magic playtest that starts on Monday . Ca n't wait to see what people think .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Gotta call mom 2 let her know it 's almost 3 . Yli gets out in 15 . Mom took the antenna home today &lt; connected it at home , finally .
O O O B_facility_NOKG I_facility_NOKG O B_geo_loc_NOKG O O O	DJ set at The Standard in LA tonight ! //fb.me/I91IUaEq
O O O O B_geo_loc_NOKG O B_geo_loc_NOKG I_geo_loc_NOKG O O O O O O O O O O O O B_geo_loc_NOKG I_geo_loc_NOKG O	RT @TRAEABN Headed to Shreveport then Lake Charles -might as well shoot through dat #BMT after the slab show in Lake Charles ..
B_other_NOKG I_other_NOKG O O O O O O	LIVESTRONG Day is 10-02-10 around the world .
O O O O O O O O O O O O O O O O O O O O O O O O O O	@CWWatson one of the complainers is a child minder who brings kids to the school then looks after other kids thro the day . Beggers belief
O O O O O O O O	ahaha that just made my day xDlmfao !!!!
B_person I_person I_person O O O O B_person I_person O O O O	Amber Le Bon is to walk in Giles Deacon 's Monday LFW show
O O O O O O O O O O O O O O	Someone just started following me today so I better post something . There .
O O O O O O O O O O O O O O O O O O O O O O	@endlesskies ik me 2 . At night I 'm wide awake but the daytime , I 'm so tired my day drags
O O O O O O O O O B_musicartist I_musicartist I_musicartist O O O O O O O O O O O	LOL A-W-E-S-O-M-E !! btw , totally agree RT @fanoffob Fall Out Boy is gay #reallymeans I 'm secretly a big time fan .
O O O O O O O	even better than cocktail friday ! //is.gd/ffDb9
O O O O O O O O O O O O O O O O O O O O O O O O O	@Foxy_Shoe_Thief *purrs long on the inside , moving stealthy like my pard taught me to do .. ears pulled back , claws out long* @MicahPardKing
B_geo_loc O O O O O B_other I_other O O O O O O	Israel grinds to a halt for Yom Kippur fasting day ( wwrn.org ) //bit.ly/cqlwCZ
O O O O O O O O O O O O O O O O O O	Tidyin my room . Need to do my hair . its soo nasty when its naturally curly .
O O O O O O O O O	RT @FTFDband NEW SONG COMING THIS SUNDAY ! D
O O O O O O	@Hollly_ 16 b 17 in feb
O O O O O B_geo_loc O O O O O O O O O O O O O O O O O O O O	to all my girls in london or travelling up tomorrow i love and miss you wish i could be there ! NEXT YEAR I WILL !
B_sportsteam_NOKG O O O O B_person_NOKG O O B_person_NOKG O O O B_person_NOKG O O O O O	#Astros lineup for tonight . Keppinger sits , Downs plays 2B , CJ bats 5th . @alysonfooter //bit.ly/bHvgCS
O O O O O O O O O O O O O O O O O O O O O O	my past was the reason i tried to kill myself the other day , and i 'll gladly do it again .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O	"#Random But Why Do Woman Say The Want A Big D@ck &lt; When They Get It They Favorite Line Is "" where is that suppose to go """
O O B_person_NOKG I_person_NOKG O O O O O B_person I_person O O O O O	Rep . Bono Mack to criticize fellow desert dweller Barbara Boxer at event today . //tinyurl.com/2bhyuq7
O O O O O O O O O O O O O O O	Think I 'm going to give in and pull the boots out tonight ! #bittersweet
B_product_NOKG I_product_NOKG O O O O O	Halo Reach was a bit crap tonight
O O O B_person O O O O O O O O	No . The Pope asked me to stay after class . #moviedialoguewithpopesubstitute
O O O O O O O O O O O B_company_NOKG O O O O O O O O O B_person_NOKG O O O O O O B_person_NOKG O O	I called my sister and she asked why i want a mcdonalds at this time of nigh t.i said ' blame rose ' she said ' who 's rose ?' lmao
O O O O O O O B_geo_loc_NOKG O O O O O O B_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG O	Driving , driving , driving away to Phil . Tasty dinner tonight with the Society of Mining and Metallurgy Engineers .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@irishhooligan or the best is just walking along the road when a clump of it just appears to be waiting in front of you all that time #icky
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Working at my old office tomorrow to catch the bookkeeping up . Money to do easy stuff when I would just be sitting around anyway ? Yes plz .
O O O B_company O O B_tvshow I_tvshow O O O O O O O	I liked a YouTube video -- Family Guy - Songs Named After a Girl //youtu.be/ErPsx8zdnX4?a
O O O O O O O O O O O O O O O O O O O O O O	No loss is greater than the loss of a thought process before you 've had the time to write it down .
O O O O O O O O O O O O O O O O O O	@jimmy722 surgery or not , the most important thing is that 'll be all okay after that !
O O O O O O O O O O O O	Mmmm wings and beer . Damn that means extra gym time 2mar
O O O O O O O O O O O O	@lexi_nicole2010 That 's not the story by a long shot biotch !
O O O O O O O O O O O O B_person_NOKG O O O	"#blackholidays "" National forget the he say she say ... what do God say day """
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@CULTOFMIKEY It 's too long , and it just ... I do n't know , it sounds cliche . And dumb . My sister wants to cry she hates it so much .
O O O O O O O O O O O O O O O O O O O O O O O	@DaylySpecialz im doin good , just maxin &lt; relaxin on my day off ... i have a 4 day stetch startin tomorrow .
O O O O O O O O O O O O O O O O O O	@mekamoe927 I 've had one before , but it was a short experience ( double entendre intended) .
O O O O O O O O O O O O O O O O	the day you go shirtless in school is the day I give birth to a pig
O O O O O O O O O O O O O O O O O O O O O O O	Ugh I DO N'T HAVE MY EARPHONES I GUESS I WO N'T B TALKING AND DRIVING TODAY LOL .... Excuses Excuses Excuses SMH
O O O O O O O O O O O O O	There was just a fire at work . Today is looking up .
O O O O O O B_company_NOKG O O O O	@angelajames @roxannestclaire I have n't tried MAC . Next time !
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@peasmom3 and as if I was n't obsessed with AFL already , after Sunday I 've gotten even more so !! I 'm so obsessed with his sexiness !!!!
O O O O O O O O O O O O O O O	@Yeweezii Jst lock her outside 4 d nite . It workz al d time -D
O O O O B_geo_loc O O O O O O O B_geo_loc O O	@NeilPen I position to Manchester tomorrow on BA 2910 and fly to Barbados on Sunday
O O O O O O O O O O O O O O O O O O O O O O O	I was 15 minutes late yesterday so I left 20 min earlier today . I will be 20 minutes late today . #lifeispointless
O O O O O O O O O	@isaccnewton7 call me when u go out to practice
O O O O O O O O O O O O O O O O O O O O O O O O O B_company_NOKG O	Was hard work going to the gym on my own tonight but managed a 30 min run and plenty of weights . Catching up on ufc now
O O O O O O O O O O O O O O O O O O	I swear that i`ll hold on to that promise i made on the 17 of March 2010 .
O O O O O O O O O O O O B_geo_loc_NOKG O O O O O O O O O O O O O O O B_company O O	... if I didnt have to worry about $ I'd move to VT and buy some hogs and spend my days dropping LSD and taking long walks in gucci shoes ...
O O O O O O O O O O O O O O O O O O O	Relieved that the first full week of school is over ! So happy I can sleep in tomorrow !
O O O O O O O O O O O O O O O O O O	@millyTW__ night ) I'll have more for you to dream tomorrow I'm in tha mood for writing ;)
O O O O O O O O O O O O O O O O O	If you can smile when things go wrong , you have someone in mind to blame .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	I hope you will have a blessed and nice time off this weekend . Love your children , love your pets and enjoy all the goodness in your life .
O O O O O O O O O O O B_facility_NOKG I_facility_NOKG O O O	Shooting sunset in #btv , time-lapse 5 sec . Intervals from Champlain campus . Pretty .
O O O O O O O O O O O O O O O O	It sucks when you eat old cookies for lunch and they make you feel barfy .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@CHRIS_Daughtry Aw ur cute when u get mad ur songs r Killing me I just Love Ur Voice ! even my bros do which is weird they don't like my stuff
O O B_geo_loc O B_facility_NOKG I_facility_NOKG I_facility_NOKG O O O O O O O O O O O O O O O O	Tomorrow - London - Hyde Park Corner - 1.30 pm . If you cannot be there - send out supportive thought waves !
O O O O O O O O O O O O O O O O O O O O O O	@MrsTiaJ no you're the jerk-o for lying . Plus I had just decided like 10 mins before then that I wasn't coming
O O O O O O O O O O O O O O O O O O O O O O O O	@aprildenay Quit messing with ut ... every time you take the cotton out you break the clots keeping it from bleeding goober head !
O O O O O O O O O O O O O O O O	@Nikitajonesxo mhm fo sho ! i like being able to walk over when im bored ha
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	When glass breaks , the cracks move faster than 3,000 miles per hour . To photograph it , a camera must shoot at a millionth of a second !
O O O O O O O B_person I_person O B_person_NOKG O O O O O O O O O O O O O O O O	When the last time you ran into Rick Ross and Drake twice in the same day at 2 diff video shoot locations . Today I did !
O O O O O O O O O O O O O O O	Imma get your heart racing in my skin-tight jeans be your teenage dream tonight ....
O O O O O O O O O O O O O O O O O O O O O O O O	RT @itsJuliaHardy @WanderingRyu I noticed a Ryu shaped hole in the show ... ;) Def tune in next week if u can . XX
O O O O O O O O O O	HPU pau for the day ! Happy Aloha Friday !!!
O O O O O O O	@Cuddle_Factory will send again tomorrow honey too
O O O O O O	@chazzy00 what we on tonight friend
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	And we had some amazing dessert wines too ! First time I've tried that , but now a convert . Will have to add wine to dessert from now on ! Yum !
O O O O O O O O O O O O O O O O O O O O	This week I have peed a lot and have eaten very well . Weekend , please don't kill me .
O O O O O O O O O O O O O O O O O O	i have a feeling that this weekend will be amazing ... or at least tonight will be .
O O O O O O O O O O O O O O O O O O O O O O	@Iamjustinbieb i know that today is follow friday . so im guessing thats what i means . but im not suree lmaoo
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@keoghsie It 's been ages !! How are you ? We've been doing non-Twitter stuff for a while , but now have time for yapping again ! HUrrah !!
O O O O O O O B_geo_loc_NOKG O O O O O O B_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG I_other_NOKG O	Driving , driving , driving away to Phil . Tasty dinner tonight with the Society of Mining and Metallurgy Engineers .
O O O O O O O O O O O O O O O O O O O O O O O O O O O	TOP EVENT -- &gt; //schmap.it/98hCOt - And tomorrow the @BaristaThing Event goes down - open to pros , home baristas , c ... ( via @CoffeeGeek )
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	@x_Jamelia_x When r u gona realise we dont want u on our tvs ?? To prove my point enter ur name into search .. Uve had ur 15mins !
O O O B_company O O B_musicartist_NOKG I_musicartist_NOKG O	I liked a YouTube video -- Testing Tomorrow //youtu.be/aOYInsel7Qw?a
O O O O O O O O O O O O O O O O O O O O O O O O	I love to see a child 's face when they think of the fairies . Like a fairy their little faces light up )
O O O O B_company O O O O O O O O O O O O O O O O O B_product O O	The forced ads in ngmoco games are outstandingly annoying ! Looks like it 's time to delete all their apps from my iOS devices !
O O O O O O O O O O O O O O O O O O O O O O O	I played this out not too long ago lol - //www.youtube.com/watch?v=aWISNFAvGkw I really do like it even though it 's utter shit .
O O O O O O O O O O O O O O O O O O O O O O O	""" You may have given up on me , but I'm not given up on you ."" -The Boy You Use To Love"
B_other_NOKG I_other_NOKG I_other_NOKG O B_facility_NOKG I_facility_NOKG O O O	June Fest 2010 ~ Forgotten Door LIVE ! //fb.me/G1pof3lO
O O O O O O O O O O O O O O B_person_NOKG O O O O O O O O O O O O	@marciaforbes When U dig grave always dig 2 . Like he wanted to diminish Brady &amp; end up doing that to himself &lt; &gt; True .... Dat
O O O O O O	I'm tired after school today !
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	""" smell . ( the lack of could only help when forced to go cowtipping with ram . ) "" - @jenist wins ! your mineral water is in the mail ."
O O O O	four months &lt; 3
O O O O O O O O O O O O O O	Rain rain go away come back when it 's not my dads birthday .
O O O O O O O O O O O	@justinbieber When you smile I smile ... seriously I do !!!!
O O O O O O O O O O O O O O B_person I_person O	@Surfrdan to be fair though it 's roughly the millionth time he 's played Tony Blair .
O O O O O O O O O	@DeezyWest raiders get there first win this sunday #Predictions
O O O O O O O O O	WHATS GOODIE EVERY1 COOLIN COOLIN FEELIN THE BREEZE #FRIDAY#MANIA
O O O O O O O O O O O O O O O O O O	@valdary sorry i meant my dad in the first tweet , my mums been dead 5 years .
O O O O O O O B_musicartist O O O O O O O O O O O O O O	Great week for music with @blindoldfreak , UNKLE &amp; @trent_reznor all putting out new releases . Amazing stuff . **Support decent music**
O O O O O O O O O O O O O O O O O O O O O O O O O O	@victorcajiao So can I call in sick on my last day on the job so I can go out there and look at it ? -)
O O O O O O O O O O O O O	Thank God it 's finally Friday ! I really needed this . -)
O O O O O	Telly was junk last week
O O O O O O O O O O O O O O O O O O	Love me when I least deserve it , because that 's when I need it the most .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	I really feel like staying up all night listening to my CDs . The neighbours and my boss at work tomorrow would complain , so no can do (
O O O O O O O O	@SweetBee_90 what 's the look for tonight ?
O O O O O O O O O O O O O O O O O O O O O O O O O O	I distinctly remember someone giving me chocolates last week . I don't recall eating a single piece . They're nowhere to be found of course .
B_person_NOKG I_person_NOKG O B_person_NOKG O B_person_NOKG O B_person_NOKG O O O O O O O O O O O O O	Coach Germano , Albin , Haines and Burrow each had home damage from the storm yesterday , according to @JasonCorriher .
B_product_NOKG O O O O O O O O O O O O O O O O O O O O	Madden tonite !!! the homie going down ! Better get then clips ready ! For my free cut !! Ha ha
O O O O O O O O O O	@OmegaWife5 exhaustingly long lol ) how has yours been ?
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	sexy azz @RICCOBARRINO tweeted me but can i get a follow baby ??? and i got you i will let my folks know ... when is the new album ?? i willget
O O O O O O O O O O O	@LOOPYisLINDSAY hahaha . Nice . How was ur day 2day ?
O O O O O O O O O O O O	good day . bad day . good day ? merek minuman sachet
O O O O O	She Love Me Long Timeeeee
O O O O O O O O O O O O O O O O O O O O O	@chrislhayes That 's nothing compared to the LaserDiscs I picked up at goodwill the other day . Completely useless those .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Internet . My MOM got a tattoo today . Which , if one knows her , is so out of character . I find it awesome . Go ma !
O O O O O O O B_person_NOKG I_person_NOKG O	Checking out this weeks tell ' em Steve Dave Podcast
O O O O O O O O O	@BundleHunt Is it being released today or soon ?
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Its crazy that one day I have energy to do laundry , mop floors , scrub everything down and the next I don't even feel like doing anything !
