labels	text
O O O O O O O B-geo O O O O O O O	They said one missile broke up over Turkey , showering debris on two towns .
O O O B-geo I-geo O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Officials in the Mian Channu area said they believe the blast , which also flattened more than 20 nearby houses , was caused by a cache of explosives stored in the house .
B-gpe O O O O O O O	Afghan and coalition forces captured one insurgent .
B-geo O O O O O O O O O O O O B-geo I-geo O O O O O O O	Iran 's supreme leader says he sees no benefit to negotiations with the United States on his country 's nuclear program .
O O O O O O O O O O O O O O O O O O	Pulling off their masks and tearing their robes , they fought with one another for the nuts .
B-org O O O O O O O B-gpe O O O O O O O O	Beijing considers the island its territory and says Taiwanese moves toward independence would provoke a war .
B-geo O O O O O O O O O O	Iran says its nuclear technology is intended for peaceful purposes .
O O O O O O O B-tim O O O O B-geo O	Officials say the Russian-made helicopter was found Tuesday near the town of Beiji .
O O O O O O O O O O O O O O O O O O O O O	Each year , some 300 train accidents take place across the country , most are blamed on lax safety standards .
O O O O O O O O O	He has already nationalized several key energy companies .
O O O O O O B-geo I-geo I-geo I-geo B-tim O O O B-per I-per O O O O O O O O O O	At an annual meeting of the Islamic Iran Participation Front Thursday , party leader Mohsen Mirdamadi attacked both the president 's foreign and economic policies .
O O O O O O O O O B-geo O O B-org I-org I-org O O O O O O O O	The leaders will also discuss a greater role for Africa on the U.N. Security Council under reforms planned for the 15-member body .
B-tim O O O O O O O O O	Saturday 's statement did not mention the second man .
O O O O B-tim O O B-gpe O B-geo O B-per I-per O B-geo O O O O O O B-geo O O B-geo O O O O O O O O O O	In an interview published Saturday in the Egyptian newspaper Al-Ahram , Mr. Sarkozy said France will cooperate and work together with Egypt if the Cairo government wants to develop civilians uses for nuclear technology .
O O B-geo O O O O O O O O O O O O O O O O O O O O O O	"Speaking in Wyoming , he said it had been a "" very long week "" and was grateful that his friend is doing well ."
O B-geo O O B-org O B-geo O O O O O O O O O O O O O O O	The U.S. military says al-Qaida in Iraq has been recruiting women because it is easier for them to avoid security searches .
B-per I-per I-per O O O O O O O O B-gpe O O O O O O O	President Vicente Fox is not eligible to run for re-election because Mexican law allows just one six-year term .
O O O O O O O B-geo O O O O O O O O O O O O O O O O O O	Officials say a roadside bomb in southern Ghazni province killed at least two officers , destroyed a police vehicle , and wounded several other people .
O O O O O O O O B-tim O B-per I-per O B-geo O O O O O O O O O O O O B-tim I-tim O O O O O O O O	In the Democratic party 's weekly radio address Saturday , Hilda Solis of California said Republicans have steadily built up an assault on immigrants over the past few years to divide voters and win elections .
O O O O O O O O O O O O O	The world price stands at about $ 230 per 1,000 cubic meters .
O O O O O O O O O O O O O B-geo O O O O O O O O O O O O O O O B-geo O	The attacks included a roadside bomb blast that killed five police officers in Samarra , north of the capital , while gunmen killed four policemen in an ambush near Kirkuk .
O O O O O O O O O B-geo O O O O O O O O O O O O O O B-org O O O O O	The U.S.-led coalition has more than 17,000 troops in Afghanistan , mostly in the south and southeast , where the remnants of the ousted Taleban regime are most active .
O O O O O O O B-geo O O O O O O O O	The worm shut down computers at several U.S. media companies and other firms last week .
O O O O B-geo O O O O O O B-geo B-org I-org O O O O O O O O O O B-geo O O O O B-geo I-geo O O O O	The former congressman from California was also a member of the Iraq Study Group , a bipartisan commission charged with assessing the situation in Iraq and advising how the United States should proceed there .
O O O O O O B-gpe O B-tim O O O O B-geo O O O O O	A series of explosions shook the Iraqi capital Wednesday , while a high-ranking U.S. official visited the country .
O O O O B-geo O O O B-org I-org O O O O O O O	He also noted that Egypt and the Gulf Cooperation Council have begun looking into nuclear programs .
O O O O O O O O O O O O O O O O O O O O O O O O O	The nation 's coastal waters are among the richest fishing areas in the world but overexploitation by foreigners threatens this key source of revenue .
O O O O O O O O B-org O O B-geo O O O O O O O O O O O O O O O O	Corruption continues to be an impediment to attracting FDI flows and Latvia 's low birth rate and decreasing population are major challenges to its long-term economic vitality .
O O O O B-tim O O O B-per I-per I-per O O O O O O O O O O O B-geo O	The recommendation was made Thursday , days after President Hugo Chavez said he plans to raise taxes on foreign oil companies in Venezuela .
O O B-org O O O O O O O O O	Two other NATO soldiers were killed in fighting in the east .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	The army says it has seized all the militants ' positions on the outskirts of the camp and is poised for a final assault on the remaining militants in the camp .
O O O O O O O O O O O O O O O O O O O O O O	Authorities warn the death toll could reach into the thousands , although fewer than 200 bodies have been found so far .
O O O O O B-org O O O O O B-org O O O B-org I-org O O B-geo O O O O O O O O O O O O	She said that despite two U.N. Chapter 7 resolutions - the U.N. 's most serious Security Council resolution - Iran continues to pursue technologies that could lead to a nuclear weapon .
B-per I-per O O O O O O B-tim O O O O O O O O O O O O O O	Mr. Bush said in his weekly radio address Saturday some Democrats agree with him that balancing the budget is a top priority .
O O O O O O O O O O O O O O O O O O O O O	He said world leaders need to focus on how the financial crisis is hurting people , not just financial institutions .
O O O B-tim I-tim O O O O O O O O O O O O O O O O B-org I-org I-org O	The junta announced Thursday evening that it would release 3,937 people who may have been wrongfully jailed by the recently disbanded National Intelligence Bureau .
O O O O O O O O O B-org I-org I-org I-org O O O O O O O O O O O O	The protesters are concerned about legislation passed by the U.S. House of Representatives that would make it a felony to be an illegal immigrant .
O O O O O O O O O O O O O O O O O O O O O O O O O	"Large so-called "" floating hospitals , "" capable of purifying water and accommodating hundreds of victims , also have been deployed to the region ."
O O O O O O O O O O O O O O O	The jobless rate comes from a separate survey of hundreds of thousands of businesses .
B-per B-geo O O O O O O O O O O O O	Mr. Gedi is expected to appoint a new cabinet in the coming weeks .
O B-org I-org O O O O O O O O O O O O O O O O O O O O O O O O O O	A United Nations spokesman says the 135 personnel are the first of a 315-member army engineering unit that will support that joint African Union-U.N. peacekeeping mission to Darfur .
O O O O O O O O O O O B-geo I-geo O O O O O B-geo O O O O O O O O O B-geo I-geo O	A ship with 3,000 tons of rice is to arrive in the North at the eastern port of Nampo - the first batch of 4,00,000 tons promised by South Korea .
O O B-tim O O O O O O O O O O O O O O B-org O	In late March , at least 42 people were killed in twin bombings near a restaurant in Khalis .
B-geo O O O O O B-geo I-geo O O O O O O O O O O O O O O O O B-geo O	Pakistan is under pressure from the United States to go after the insurgents , who also have carried out attacks on Western forces in Afghanistan .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Many of the casualties were caused by a suicide attacker who drove into a crowd of people helping victims of the first bomb , then detonated his vehicle .
O O O O B-geo O O O O O O B-gpe O O O O O O O O O O O O O O O O O O	NATO-led peacekeeping troops in Afghanistan have reached the wreckage of an Afghan airliner that crashed into a mountain during a snowstorm last week , apparently killing everyone on board .
B-geo O O O O	Iran denies the charge .
O O O O O O O B-org I-org I-org O O B-gpe B-org I-org O O O B-org O O O O B-tim I-tim O	Because of traditionally close links with the US Virgin Islands , the British Virgin Islands has used the US dollar as its currency since 1959 .
O O O O O O O O O B-geo O B-per I-per O O O O O O O O O O O O O O O O O O	The managing editor of the daily Monitor newspaper in Kampala , Peter Mwesige , says it was attended by government officials , political supporters and relatives of the former leader .
O O O B-geo O B-geo O O O O O O O O O O O O O O O O O O O O O O O O O O B-per B-tim O O B-per I-per I-per O O B-geo O O	Some officials in Washington and Berlin view the visits as a chance for the two allies to re-build ties that were strong during the Cold War , but frayed over differences between President Bush and former Chancellor Gerhard Schroeder over the Iraq war .
B-gpe O O B-per I-per O O O O O B-tim O B-geo O O O O O O O O O O O O O	Brazilian Foreign Minister Celso Amorim made the statement to reporters Tuesday in Geneva , following a meeting of ministers of leading developing and industrialized countries .
O O O O O O O O B-geo O O O O O O O O O O	The authorities say the accident happened in the Bulandshahr district after the driver lost control of the vehicle .
O O O O O O O O O O O O O O O O O O O O O O	The Huntsman wished to have the fish , and their owner experienced an equal longing for the contents of the game-bag .
O O O O B-geo O O O B-gpe O O O O O O B-geo O O O O O B-geo O	The announcement comes amid U.S. , European and Lebanese opposition demands for an end to Syria 's three-decade military presence in Lebanon .
O O B-geo O B-org I-org I-org O O O O B-tim I-tim O B-tim O B-org I-org O O O O O O O O B-geo O O O O O O O O O O O O O	Forecasters at Taiwan 's Central Weather Bureau say that by late Friday afternoon local time , Typhoon Sepat was located about 220 kilometers southeast of coastal Taitung county , with gusts of wind up to 227 kilometers per hour .
O O O O O O O O O O O O O O O B-geo O O B-org I-org O	But leading al-Aqsa commanders say they doubt their men will turn in their weapons until Israel leaves the West Bank .
O O B-gpe O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-geo I-geo O	Meanwhile , Pakistani security forces are pressuring tribal leaders to hand over suspected militants responsible for recent attacks on government forces that have claimed more than 22 lives , including at least eight soldiers at a checkpoint in North Waziristan .
O B-tim I-tim O B-per I-per O O O O O O O B-geo O O B-org I-org O O O O B-tim O	In December 2004 , Hamid KARZAI became the first democratically elected president of Afghanistan and the National Assembly was inaugurated the following December .
O B-org I-org O O B-org I-org I-org O O O O O O O O B-geo O O O O O O B-geo O O O O O O O O	The European Parliament has urged European Union states to maintain their almost 16-year-old arms embargo on China in light of what lawmakers call Beijing 's lack of progress on human rights .
O B-org I-org I-org O O O O O O O O O O O B-gpe O O O B-tim O O	The World Health Organization estimates the AIDS virus could spread to up to 10 million Chinese during the next five years .
B-org I-org I-org O O O O O O O O O	The United Nations has passed a resolution supporting the proposed force .
O O O O O O O O O O O O O O B-gpe O O O O O O O O O O O O O O O O	The attorney for the victim confirmed that a settlement had been reached with the Israeli government , although he would only say the amount was more than $ 1.4 million .
O O B-gpe O O O O O O B-tim O O O O O O O O O O O O O O O	A fifth Venezuelan opposition party has pulled out of Sunday 's congressional elections , saying it is concerned the balloting will not be fair .
B-geo O B-geo O B-geo O O B-geo O O O O O O O O O O O O O O O O O	Britain , France and Germany have offered Iran political and economic incentives if it abandons uranium enrichment activities capable of producing weapons grade material .
B-per I-per O O O O O O B-tim O O O O B-org I-org O O O B-tim O O	Mr. Yushchenko was elected in a re-vote in December after the country 's Supreme Court threw out flawed November elections .
B-org I-org O B-tim O O O O O O O O O O O O O O O O O O O O	The LVF announced Sunday it had settled its feud with the larger group , a feud which claimed four lives in recent months .
O B-org I-org O O O O O O O O O O B-org I-org O O O O O O	The White House flatly rejected the offer of a truce , saying the United States does not negotiate with terrorists .
O B-geo O O O B-org I-org O O O O B-geo O O O O O O O O B-geo I-geo O O O O O O O O O O O O O	"The U.S. ambassador to the United Nations is dismissing charges by Venezuela 's foreign minister that he was mistreated by New York airport security , calling the diplomat 's protest "" street theater . """
O O O O O O B-org I-org B-per O O O O B-org O B-geo O O O O O O O B-gpe O O	The attacks came a day after Abu Musab al-Zarqawi 's terrorist group ( al-Qaida in Iraq ) claimed to have murdered two kidnapped Algerian diplomats .
O B-gpe O O B-per I-per O O O O O O O O O O O B-org B-per B-org O O O O O O O O O	Former Liberian Finance Minister Ellen Johnson-Sirleaf won about 60 percent of the vote , to 40 percent for Mr. Weah , a former soccer ( football ) star .
B-geo O O B-org I-org I-org O O O O O O O O	Iran has rejected U.N. Security Council resolutions requiring it to stop enriching uranium .
O O O O O O O O O O O O O O O B-geo O O O O O O O O O O O B-geo O	Talks have revived as warming relations between the two countries in recent years have reduced India 's fears about the 3,000 - kilometer pipeline 's security in Pakistan .
O O O O O O B-gpe I-gpe O O O O O O B-geo O O O O O O O O O O	The largest civil rights organization of American Sikhs has expressed outrage at a new U.S. airport security policy that allows random searches of turbans .
O O B-org O O O B-tim O O B-per I-per O O O O O O B-gpe B-org I-org I-org I-org I-org O O O O O O O O O O O O O	The official Xinhua news agency said Friday , that Li Jianzhong , the former president of the Chinese Academy of Carrier Rocket Technology , is alleged to have taken more than $ 2,00,000 in bribes .
O O O O O O O O O O O O O O O B-gpe O O	The ministry said the broadcast supported the propaganda of terrorism and made direct threats against Russian citizens .
O O O O O O O B-tim O B-geo O O O O O B-geo O O O B-geo O	Police say the first incident took place Saturday in Aab-e-Ghum , a town near the Baluchistan provincial capital of Quetta .
O O O B-tim O B-geo O O O O O O O O O O O O O O O O O O O O O O O O	Since independence in 1968 , Mauritius has developed from a low-income , agriculturally based economy to a middle-income diversified economy with growing industrial , financial , and tourist sectors .
O B-tim O O B-gpe O O O B-gpe O O O O O O O O B-geo O O B-geo O O	On Sunday , the British military said three British soldiers were killed in a suicide attack in Afghanistan 's restive Helmand province .
O O O O O O O O O O O O O O	The investigation will cover imports of trousers , knit shirts , and underwear .
O O O O O O O O O O	The services sector accounts for 40 % of GDP .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Characterized by budget problems and overstaffing , the government has mortgaged a substantial portion of its oil earnings through oil-backed loans that have contributed to a growing debt burden and chronic revenue shortfalls .
O B-org O O O O O O O O O O O O	The Somali government has publicly executed two men accused of killing police officers .
O O O O O O O O O O O	Authorities say thousands of victims have yet to be reached .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	HIV / AIDS advocates say resources have been concentrated on fighting the cholera epidemic , draining funds away from programs supporting those living with HIV / AIDS , who are highly vulnerable to the cholera bacterium which is almost ubiquitous in the country .
O B-tim O B-per I-per O O O O O O O O O O O O O O O O O	But Thursday , Mr. Kibaki said he had no intention of giving up the chance to run for a second term .
O B-gpe O O O O O O O B-org I-org O O O O O O O O O O O O O O O O	But Cambodian government officials dismissed the report , saying Phnom Penh is doing what it can to prevent terrorists from using the country as a base .
O O O O O O O O B-per I-per I-per O	Gay rights groups also condemned the remarks by Cardinal Tarcisio Bertone .
B-per I-per O O O O O O O O O O B-per I-per O O O	Mr. Aristide 's supporters have been accused by some government officials of Mr. Roche 's murder .
O O O O O O O O O O O O O O O O O O O O O O	Past efforts have been stymied largely because of disputes over how much developed countries are willing to cut agricultural trade barriers .
B-per I-per O O O O O O O O O O O O O O O O O O O O O O	Dharmeratnam Sivaram , a 46-year-old senior editor of a pro-Tamil rebel website , was out with friends when four unidentified men grabbed him .
B-per I-per O O O O O B-gpe O O O B-org I-org O O O O O O O O O B-gpe O O B-tim O	Nasser al-Kidwa , who also is the Palestinian representative to the United Nations , delivered the 558-page medical report plus X-rays to Palestinian Authority representatives Saturday .
O B-org O O O B-tim O B-org O O O O B-geo O B-geo O	The WMO released the data Thursday at U.N. climate change talks in Cancun , Mexico .
O O O O O O B-geo O O O O O O O B-geo O O O O O O O O O O O O O O O	Delegates to an international conference on Afghanistan are using the second day of the London meeting to discuss the nation 's post-war problems with security , reconstruction and opium-traffickers .
B-geo O O O O O O O O O O O O O O O O O O O O O O O	China 's coal mines are the world 's deadliest , with thousands of people dying every year in explosions , cave-ins and floods .
O O O O O O O O O O O O O O O O O O O	The plan could include incentives to encourage the production and purchase of electric cars and energy-efficient household electronics .
O O O B-org O O B-geo O O O O O O O O O O O O O O O O O O O	A report from Bloomberg also says Peru 's government is reporting a one percentage point increase in unemployment , putting the rate at 8.8 percent .
O O O O O B-per I-per I-per O O O O O O O O O O O O O O O O B-org O O B-gpe O O O O	A provincial police chief , Mohammad Hussein Andiwal , says there were heavy casualties during the strikes but did not know exactly how many Taleban militants and Afghan civilians were killed .
O O O O O O O O O O	It is not known whether there were insurgent casualties .
O O O B-org I-org O O O O O O O B-org O O O O O O O O O O O	Separately , the United Nations ' nuclear agency is set to inspect Iran 's heavy water nuclear reactor in a matter of days .
O O O O B-org O O O O O O O O O	Three others , including Baba 's bodyguard , were killed in the attack .
O O O B-org O O B-gpe O O O O O O O B-geo O B-org I-org I-org I-org I-org O O O O O	State-run news agency IRNA says the Syrian president is also scheduled to meet with Iran 's Supreme Leader Ayatollah Ali Khamenei during the two-day visit .
O B-tim I-tim O B-geo O O O O O O B-org I-org I-org O O B-tim I-tim I-tim I-tim O	In January 2011 , Colombia assumed a nonpermanent seat on the UN Security Council for the 2011 - 12 term .
O O O O B-geo O O O O O O O O O O O O O O O O O O O O O O O O O	A spokesman for the Toronto cable television and telecommunications concern said the coupon rate has n't yet been fixed , but will probably be set at around 8 % .
O O O O O O O O O O O O O O O O O O O O O O O O O O O	The military says its investigation of the videotape did not result in any new abuse charges , in part because the video apparently has been destroyed .
B-org O O O O O O O O O O	India was all out for 323 in its first innings .
B-per I-per O O O O O O O O O O B-org I-org I-org O O B-geo O B-geo O	President Bush has begun meetings with world leaders as part of the Asia-Pacific Economic Cooperation summit in Santiago , Chile .
B-per O O O O O O O O O O O O O B-per O B-per O O O B-tim O O O B-geo O	Whittington was hit with shotgun pellets in his right cheek , neck and chest Cheney visited Whittington in the hospital Sunday before returning to Washington .
B-gpe O O O B-per I-per O B-art O O B-per I-per O B-tim O O O O O O O O O O O O O O O O O O	Norway 's Prime Minister Jens Stoltenberg and Nobel-Prize winning environmentalist Wangari Maathai on Tuesday placed the first seeds inside the vault , built in caverns 130 meters inside a frozen mountain .
B-gpe O B-per I-per I-per I-per I-per O B-org I-org I-org I-org I-org O O O O O O O O O O O O O O	German Defense Minister Karl Theodor zu Guttenberg says Army Inspector General Wolfgang Schneiderhan failed to provide adequate information about the incident in which civilians were killed .
B-gpe O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Indonesian officials say the death toll in the country has risen to at least 1,17,000 , while the number of missing and presumed dead remained at nearly 1,15,000 .
O O O O O O O O O O O B-geo O O O O O O	The fund is meant to save money for the future when Norway 's oil supply runs dry .
B-gpe B-per I-per I-per O O O O O O O O B-org I-org I-org I-org O O O O O O O O O O O O O	"Ugandan President Yoweri Museveni has offered protection to the leader of the Lord 's Resistance Army , if the rebel chief agrees to "" peacefully end terrorism . """
O O O O O O B-geo O O O O O O O O B-geo O O O O	The area is inside territory that Japan regards as its exclusive economic zone , but Beijing disputes the demarcation .
B-geo O O O O O O O O O O B-per O B-per I-per O O O O O O O O O	Israel 's attorney general has ordered a new criminal investigation into Prime Minister Ehud Olmert , who is facing two other police probes .
B-per O O O O O O O O O O O O O O B-gpe O O O O O O O O O O	Kadyrov has denied accusations that militias he controls are behind the abductions and abuse of Chechen separatists and civilians believed to have links with them .
B-geo O O O O O O O O O O O O O O O O O O O O	India 's defense ministry says it has successfully tested a nuclear-capable ballistic missile from a ship near the east coast .
O O B-gpe O O O O O O B-geo O O O B-gpe O O O O O O	A top Colombian official says his government will investigate Ecuador 's claim that Colombian military aircraft violated Ecuadorean territory .
O O O O B-gpe O O O O O O O O O O O B-geo O O O O O O O O O O O O	In recent weeks , Pakistani army helicopters and ground troops have overrun suspected training bases in Baluchistan thought to be used by militants for attacks on government installations .
O O O O O O O O B-geo O O O O O O O O O O O O O B-gpe O O O O	The defense policy official said the issue of Kirkuk is not a matter for one group to decide , but for the Iraqi people in general .
B-per O O O O O O	Dorfmeister is third with 650 points .
O O O B-tim O O O O O O B-per I-per O O O O O O O O O O O O O O O O O O B-tim B-org O O O B-geo O	The general said Thursday the men believe the charges against Mr. Milosevic are far-fetched , and that claims he committed war crimes have been fabricated by those who launched the 1999 NATO bombing campaign over Kosovo .
B-gpe O O O O O O O O O O O B-geo O O O O O B-org O O O O O O O O	Iraqi officials say authorities have regained control of the southern city of Diwaniyah , after fierce clashes with Shi'ite militiamen that claimed more than 70 lives .
B-per O O O O O B-geo O O O O O O O O	Benedict earlier visited the village of Onna , where 40 of 300 residents perished .
O O O O O O O B-geo O	Five bomb attacks were carried out in Baghdad .
O O O B-gpe O O O O O O O O O O O O O O O	A top North Korean official says his country has a stockpile of nuclear weapons and is making more .
O O O O O O O O O O B-geo O O O O O O O O B-gpe O O	But human rights groups criticized the increase , saying more U.S. troops could escalate the violence in the South American country .
O O O O O O O O O O B-tim O O O O O	The popular 51-year-old leads public opinion polls ahead of the July , 2006 presidential race .
O O O O O O O O O O O O O O O	They said the rescuers were trying to recover people still trapped in the rubble .
O O O O O O O	F-16 fighter jets in the area .
O O O O O O O O O O O O O O O O O B-geo O O O O O O O	The government has also legislated that 30 % of local pension funds need to be invested in Swaziland , boosting demand for government bonds .
O O O O O O O O O O O O O O O O O O O B-geo O	In a separate development , three people were killed in a roadside bomb blast in the eastern province of Paktika .
B-per O O O O O O O O O O O O O O O O	Olsson placed third with a jump of 17-meters from a second round jump at Olympic Stadium .
O O O O O O O O O O O B-tim O	A single donor provided the parts for the 14-hour operation on Friday .
O O O B-tim O O O O O O B-tim I-tim I-tim O	The device exploded Monday on a busy street during the morning rush hour .
O O O O O O O O O O B-per I-per O O O O O B-geo I-geo O O O	One of the attackers killed a former factional commander , Agha Shah , and two bystanders outside Agha Shah 's house .
O B-geo O O B-org I-org B-gpe O O O O B-geo I-geo O O O O O O O O O O O O O O O O O B-geo O	The U.S. military says American and Iraqi forces fighting insurgents in western Iraq have encountered strong resistance as they battle to secure the border region and prevent terrorist infiltrations from Syria .
O O O O O B-gpe O O O O O O B-tim O O O O O O	In political news , the Iraqi National Assembly is scheduled to meet Sunday to finally elect a speaker .
O O O O B-geo O O O O O O O O O O O O O O O O O	Some pro-opposition demonstrators in Ukraine have ended a two-week vigil in the capital after lawmakers approved a series of electoral reforms .
O B-per O O O B-gpe O B-per I-per I-per O O O O O O O O O	But Khalilzad says he hopes Iraqi Interior Minister Jawad al-Bolani does punish those responsible to keep the funding .
B-per I-per O O B-gpe O O O O O O O O O O O O O O O O O O O O O O	Pro Democratia , a Romanian civil rights group , says it will pull its election monitors from the second round of voting to protest reported irregularities .
O O O O O O O O O O O O O B-gpe O O O O B-gpe O O O O O O O O O O O O O O	Insurgents also bombed and set fire to offices belonging to the largest Sunni Arab political party , the Iraqi Islamic Party , in apparent retaliation for its decision to support the constitution .
O O O B-tim O O O O O O O B-geo O O O O O O O O O O O O O	The study released Tuesday by a Washington-based research institute predicts that China 's economic growth is driven by domestic demand , and not exports .
O O O O O B-gpe O O O O O O B-geo O O B-tim O B-gpe O O	The attack came hours after Israeli troops killed two children in northern Gaza during fighting Tuesday with Palestinian militants .
O O O O B-tim O O O O O O O O O O O O O O	The event was disrupted two years ago when a kilted protester ran onto the track during the race .
B-gpe O O O B-geo O O B-gpe O O O O O O O O O O O O O O O O O	British military officials in Iraq say three British soldiers have been killed in a suspected roadside bombing in the southern part of the country .
O B-org O O O O O O O B-org O O O O O O B-tim O O	The PKK has been fighting for Kurdish autonomy in Turkey 's mainly Kurdish southeast for nearly 25 years .
O O O O O O O O O O O O O O O	An unknown number of others are still believed to be trapped beneath the rubble .
O O O O O O O O O O O O O O O O O O O O O O O O O	They say the bomber rammed a truck loaded with hay through the gate of a police station and triggered the blast outside the building .
O O O O O B-tim I-tim O B-tim I-tim O O O B-geo O O O O O O O O O B-geo O	Polling is to take place later in the three Kurdish provinces of northern Iraq , as well as the disputed oil-rich region of Kirkuk .
O O O O O O O O O O O O O O O O O O O O O O	The agency says at least 6,000 people have fled last week 's violence between between indigenous tribes and migrant farm workers .
O B-tim I-tim O O O O O O O B-org O O O O B-geo O O B-geo I-geo O	The secretary-general Saturday agreed to host the gathering at the U.N. headquarters in the northeastern U.S. state of New York .
O O O O O O O O O B-tim I-tim O O	She also won silver and bronze medals at the 1998 Nagano Games .
O O O O O O O O O O O O O O O O O B-gpe O O O O O O O O O	Locally , the restricted damage from the financial crisis has been attributed to the stability of the Maltese banking system and to its prudent risk-management practices .
O O O O O O O B-gpe O O O O O O O O B-geo I-geo O B-tim O	The 67-year-old quadriplegic was killed in an Israeli airstrike as he was leaving a mosque in Gaza City last March .
O O O B-tim O O O O O O O O O O O O O O O O O B-tim O O O O O O O O O O	Street clashes erupted Wednesday , just before foreign and trade ministers from the 21-member Asia-Pacific Economic Cooperation ( APEC ) opened two days of talks on free trade and other issues .
B-per I-per I-per O O O O O B-geo I-geo O O O O B-geo O O O O O O O	Ahmad Wali Karzai said he was traveling from eastern Afghanistan to the capital of Kabul at the time of the attack .
O O O B-geo I-geo O B-geo O B-geo I-geo O O O B-geo B-tim O O O O O O O O O B-geo I-geo O O O O	Diplomats from the United States , Japan and South Korea will meet in Seoul later this week to discuss restarting six-party talks on ending North Korea 's nuclear program .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	As part of a deal to end the war , the two nations agreed to form an independent boundary commission and that its decision would be final and binding .
O O O O O O O O O O O O O O O O O B-geo O O O O O B-geo O	Those rains caused mudslides that wiped out homes and businesses in much of the town in southeastern Mauritania , near the border with Mali .
B-tim O B-geo I-geo I-geo O O O O O O O O B-geo O O O	Saturday in New York City , more than 10,000 people rallied outside the U.S. immigration office .
O O O O O O O O B-geo I-geo O O B-gpe O O B-geo O	The bombing took place on a train from New Delhi to the Pakistani city of Lahore .
O O O O O B-geo O O O O O B-tim I-tim O	About 5,300 people died in Thailand when the tsunami struck in December 2004 .
B-gpe O O O O O O O O O O O O O O O O O O O O B-geo O	Afghan officials say a suicide bomber has killed seven people , and wounded nearly 30 others in an attack in southeastern Afghanistan .
B-geo O O O O O O O O O O O B-tim O B-tim B-geo O O B-tim I-tim O	China 's basketball association deplored the violence as setting a poor example three years before Beijing hosts the summer Olympics .
B-per O O B-geo I-geo O O O B-tim O O O O O O O O O O O O O O	Sotheby 's of Hong Kong announced the sale Monday , noting that the price comes out to $ 1.32 million a carat .
O O O O O O O	43 of the workers were rescued .
O O O O O O O O O O O B-org I-org I-org I-org O B-geo O	Global warming will be a major topic at this week 's Group of Eight summit in Germany .
O B-gpe B-org I-org O B-per I-per O O O O B-tim O	The Bosnian State Court said Dragan Zelenovic was handed over late Thursday .
B-per I-per O O O O O B-gpe B-per I-per I-per I-per O O O O O O O O O O B-org I-org O B-geo O	Mr. Musharraf is expected to meet with Indian Prime Minister Manmohan Singh on the sidelines of this week 's summit of the Non-Aligned Movement in Cuba .
B-geo O B-gpe O O O O O O B-geo I-geo O O O O O O O O O O O O O O O O O O O O O O	U.S. and Iraqi forces have been operating in the Euphrates River valley to stem the flow of insurgents and supplies from across the border , ahead of next month 's parliamentary elections .
B-org O O O O O O O O O O O B-org O O O O	Boeing is currently locked in a trade dispute with its European rival Airbus over government subsidies .
O O O O O O O B-tim O O O O O O O O B-geo O O O O O B-per O O O O O B-org I-org O	The month marks the time more than 1,400 years ago when Muslims believe the words of Islam 's holy book , the Koran , were revealed to the Prophet Mohammed .
O B-per I-per I-per I-per O O O O O O O B-geo O O O O O O O O O O O O	Deputy Prime Minister Abdulatif Sener told reporters ahead of the meeting in Ankara the group will try to find a solution to the problem .
O B-org I-org I-org I-org O B-geo O O O O O B-org I-org I-org I-org O O O O O O	The International Atomic Energy Agency says Iran has failed to meet a United Nations Security Council deadline for suspending uranium enrichment .
O O O O O O O O O O O O B-geo O O O O O O O O	It is unclear whether someone threw the bomb in the town of Bugojno or it was planted in the building .
O O O O O O B-tim O O O B-gpe O O O O O O O O O B-geo O	In other developments , masked gunmen Sunday killed a high-ranking Iraqi security officer and wounded several of his bodyguards in Baghdad .
B-per I-per O O O O O O O O O O O O O O O O O O O O	Mr. Whitman said none of them have been charged with a crime and that there is no connection between the suspects .
B-per I-per O O B-geo I-geo O O O O O O B-geo B-gpe O O O O O	Mr. Rhee also said South Korea plans to cut financial subsidies to North Korean defectors starting next year .
B-geo O O O O O O O O O O B-geo O O O O O O O O	U.S. officials do not publicly comment on the strikes , which Pakistan generally says are carried out by drones .
O O O O O O O O O B-geo O O O O B-geo O O O O O O O O O	The typhoon has since weakened and is moving near Mindoro island , south of Manila , with winds of 150 kilometers per hour .
O O O O B-tim O O O O O O O O B-org O O O O O O O O O O	Reports from the scene Saturday say a teenage protester was critically wounded when Hamas security forces fired into the air to disperse demonstrators .
B-gpe O O O O O O O O O O O O O O O O O O O O	Spanish police in raids across the country have arrested 186 people in a crackdown on the distribution of child pornography .
B-geo O B-per O B-per I-per O O O O O O O O O O O	Kosovo 's Prime Minister Bajram Kosumi has resigned , following intense pressure from his own party .
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	The commission said there have been 48 reports of small parts separating from the toy , including two reports of children gagging on pieces and one of a child who choked on a piece .
